dist	compression	q	e1	e2	s1	s2
gamma	20	0.80000000	-0.0001400000000	0.02874000000	1176	924
gamma	20	0.90000000	-0.003790000000	0.08986000000	1176	924
gamma	20	0.99000000	-0.0004700000000	0.01000000000	1176	924
gamma	20	0.99900000	0.000000000	0.001000000000	1176	924
gamma	50	0.00100000	0.000000000	-0.001000000000	2559	2204
gamma	50	0.01000000	9.000000000e-05	-0.01000000000	2559	2204
gamma	50	0.10000000	0.0003300000000	0.03611000000	2559	2204
gamma	50	0.20000000	-0.0005200000000	0.006340000000	2559	2204
gamma	50	0.30000000	0.005780000000	0.01295000000	2559	2204
gamma	50	0.50000000	-3.000000000e-05	0.01049000000	2559	2204
gamma	50	0.70000000	0.0004900000000	0.002980000000	2559	2204
gamma	50	0.80000000	-2.000000000e-05	0.02569000000	2559	2204
gamma	50	0.90000000	0.001230000000	0.007890000000	2559	2204
gamma	50	0.99000000	1.000000000e-05	0.01000000000	2559	2204
gamma	50	0.99900000	0.000000000	0.001000000000	2559	2204
gamma	100	0.00100000	-1.000000000e-05	-0.001000000000	4480	4652
gamma	100	0.01000000	-4.000000000e-05	-0.01000000000	4480	4652
gamma	100	0.10000000	-9.000000000e-05	0.004850000000	4480	4652
gamma	100	0.20000000	0.001350000000	0.003710000000	4480	4652
gamma	100	0.30000000	0.0008600000000	0.002200000000	4480	4652
gamma	100	0.50000000	4.000000000e-05	0.001630000000	4480	4652
gamma	100	0.70000000	-0.0007000000000	0.006460000000	4480	4652
gamma	100	0.80000000	-0.0001500000000	0.005060000000	4480	4652
gamma	100	0.90000000	-0.0002800000000	0.007730000000	4480	4652
gamma	100	0.99000000	1.000000000e-05	0.008650000000	4480	4652
gamma	100	0.99900000	0.000000000	0.001000000000	4480	4652
gamma	200	0.00100000	1.000000000e-05	-0.001000000000	8207	8572
gamma	200	0.01000000	1.000000000e-05	-0.01000000000	8207	8572
gamma	200	0.10000000	-0.0001000000000	0.001810000000	8207	8572
gamma	200	0.20000000	0.0005100000000	0.002490000000	8207	8572
gamma	200	0.30000000	0.001020000000	0.001030000000	8207	8572
gamma	200	0.50000000	0.0001100000000	0.004640000000	8207	8572
gamma	200	0.70000000	2.000000000e-05	0.002820000000	8207	8572
gamma	200	0.80000000	-5.000000000e-05	0.002350000000	8207	8572
gamma	200	0.90000000	-0.0001100000000	0.002200000000	8207	8572
gamma	200	0.99000000	2.000000000e-05	0.004000000000	8207	8572
gamma	200	0.99900000	0.000000000	0.001000000000	8207	8572
gamma	500	0.00100000	0.000000000	-0.001000000000	17263	23260
gamma	500	0.01000000	0.000000000	-0.01000000000	17263	23260
gamma	500	0.10000000	-0.0001500000000	0.0009600000000	17263	23260
gamma	500	0.20000000	-0.0001700000000	0.001150000000	17263	23260
gamma	500	0.30000000	-7.000000000e-05	0.002510000000	17263	23260
gamma	500	0.50000000	0.0001900000000	0.002260000000	17263	23260
gamma	500	0.70000000	-0.0004000000000	0.001680000000	17263	23260
gamma	500	0.80000000	-0.0002200000000	0.001070000000	17263	23260
gamma	500	0.90000000	2.000000000e-05	0.001630000000	17263	23260
gamma	500	0.99000000	0.000000000	0.001320000000	17263	23260
gamma	500	0.99900000	0.000000000	0.001000000000	17263	23260
gamma	1000	0.00100000	0.000000000	-0.001000000000	30856	44364
gamma	1000	0.01000000	1.000000000e-05	-0.01000000000	30856	44364
gamma	1000	0.10000000	-2.000000000e-05	0.0006500000000	30856	44364
gamma	1000	0.20000000	3.000000000e-05	0.001090000000	30856	44364
gamma	1000	0.30000000	-6.000000000e-05	0.001090000000	30856	44364
gamma	1000	0.50000000	8.000000000e-05	0.001060000000	30856	44364
gamma	1000	0.70000000	0.0002900000000	0.0009900000000	30856	44364
gamma	1000	0.80000000	-1.000000000e-05	0.0006200000000	30856	44364
gamma	1000	0.90000000	7.000000000e-05	0.0007300000000	30856	44364
gamma	1000	0.99000000	0.000000000	0.0005800000000	30856	44364
gamma	1000	0.99900000	1.000000000e-05	0.0008200000000	30856	44364
gamma	2000	0.00100000	0.000000000	-0.001000000000	54626	84460
gamma	2000	0.01000000	1.000000000e-05	-0.01000000000	54626	84460
gamma	2000	0.10000000	3.000000000e-05	0.0006200000000	54626	84460
gamma	2000	0.20000000	2.000000000e-05	0.001350000000	54626	84460
gamma	2000	0.30000000	3.000000000e-05	0.0007900000000	54626	84460
gamma	2000	0.50000000	-1.000000000e-05	0.001420000000	54626	84460
gamma	2000	0.70000000	6.000000000e-05	0.001310000000	54626	84460
gamma	2000	0.80000000	-3.000000000e-05	0.0007300000000	54626	84460
gamma	2000	0.90000000	2.000000000e-05	0.0006700000000	54626	84460
gamma	2000	0.99000000	2.000000000e-05	0.0003800000000	54626	84460
gamma	2000	0.99900000	0.000000000	0.0001600000000	54626	84460
uniform	2	0.00100000	0.0005200000000	0.2495100000	183	124
uniform	2	0.01000000	0.007310000000	0.2405100000	183	124
uniform	2	0.10000000	0.04208000000	0.1505100000	183	124
uniform	2	0.20000000	-0.02126000000	0.05051000000	183	124
uniform	2	0.30000000	0.0003300000000	0.2011900000	183	124
uniform	2	0.50000000	0.0008100000000	0.001190000000	183	124
uniform	2	0.70000000	-0.01080000000	0.3000000000	183	124
uniform	2	0.80000000	0.02043000000	0.2000000000	183	124
uniform	2	0.90000000	-0.01814000000	0.1000000000	183	124
uniform	2	0.99000000	0.001100000000	0.01000000000	183	124
uniform	2	0.99900000	0.0002400000000	0.001000000000	183	124
uniform	5	0.00100000	6.000000000e-05	0.1223800000	363	220
uniform	5	0.01000000	-0.0008700000000	0.1133800000	363	220
uniform	5	0.10000000	-0.002780000000	0.02338000000	363	220
uniform	5	0.20000000	-0.001920000000	0.04783000000	363	220
uniform	5	0.30000000	0.03514000000	0.1991000000	363	220
uniform	5	0.50000000	0.05972000000	0.2504100000	363	220
uniform	5	0.70000000	0.003870000000	0.3000000000	363	220
uniform	5	0.80000000	7.000000000e-05	0.2000000000	363	220
uniform	5	0.90000000	-0.005050000000	0.1000000000	363	220
uniform	5	0.99000000	0.001970000000	0.01000000000	363	220
uniform	5	0.99900000	9.000000000e-05	0.001000000000	363	220
uniform	10	0.00100000	-1.000000000e-05	0.1249900000	637	428
uniform	10	0.01000000	-2.000000000e-05	0.1159900000	637	428
uniform	10	0.10000000	9.000000000e-05	0.08880000000	637	428
uniform	10	0.20000000	-0.0009400000000	0.05012000000	637	428
uniform	10	0.30000000	0.01802000000	0.01241000000	637	428
uniform	10	0.50000000	-0.0004300000000	0.06346000000	637	428
uniform	10	0.70000000	0.0005000000000	0.1750400000	637	428
uniform	10	0.80000000	-0.01839000000	0.2000000000	637	428
uniform	10	0.90000000	0.0006900000000	0.1000000000	637	428
uniform	10	0.99000000	-0.0005900000000	0.01000000000	637	428
uniform	10	0.99900000	0.000000000	0.001000000000	637	428
uniform	20	0.00100000	-1.000000000e-05	0.02902000000	1179	972
uniform	20	0.01000000	6.000000000e-05	0.05215000000	1179	972
uniform	20	0.10000000	0.001470000000	0.02558000000	1179	972
uniform	20	0.20000000	-0.002720000000	0.05073000000	1179	972
uniform	20	0.30000000	-0.0008300000000	0.04255000000	1179	972
uniform	20	0.50000000	0.0005900000000	0.03053000000	1179	972
uniform	20	0.70000000	1.000000000e-05	0.04923000000	1179	972
uniform	20	0.80000000	9.000000000e-05	0.07465000000	1179	972
uniform	20	0.90000000	-0.0004300000000	0.1000000000	1179	972
uniform	20	0.99000000	-3.000000000e-05	0.01000000000	1179	972
uniform	20	0.99900000	4.000000000e-05	0.001000000000	1179	972
uniform	50	0.00100000	1.000000000e-05	0.01470000000	2444	2300
uniform	50	0.01000000	0.000000000	0.005700000000	2444	2300
uniform	50	0.10000000	-0.0007100000000	0.009760000000	2444	2300
uniform	50	0.20000000	0.002070000000	0.004290000000	2444	2300
uniform	50	0.30000000	-0.0006500000000	0.01409000000	2444	2300
uniform	50	0.50000000	0.003270000000	0.001110000000	2444	2300
uniform	50	0.70000000	-0.001010000000	0.003510000000	2444	2300
uniform	50	0.80000000	-0.001190000000	0.01319000000	2444	2300
uniform	50	0.90000000	0.0004600000000	0.006300000000	2444	2300
uniform	50	0.99000000	-7.000000000e-05	0.01000000000	2444	2300
uniform	50	0.99900000	-1.000000000e-05	0.001000000000	2444	2300
uniform	100	0.00100000	0.000000000	0.007150000000	4552	4636
uniform	100	0.01000000	0.000000000	0.005970000000	4552	4636
uniform	100	0.10000000	0.0008100000000	0.003560000000	4552	4636
uniform	100	0.20000000	-1.000000000e-05	0.005700000000	4552	4636
uniform	100	0.30000000	0.0005600000000	0.007470000000	4552	4636
uniform	100	0.50000000	-0.0004700000000	0.001280000000	4552	4636
uniform	100	0.70000000	-0.0001300000000	0.003900000000	4552	4636
uniform	100	0.80000000	0.0001100000000	0.005770000000	4552	4636
uniform	100	0.90000000	5.000000000e-05	0.006980000000	4552	4636
uniform	100	0.99000000	1.000000000e-05	0.01000000000	4552	4636
uniform	100	0.99900000	-2.000000000e-05	0.001000000000	4552	4636
uniform	200	0.00100000	0.000000000	0.002860000000	8220	7884
uniform	200	0.01000000	3.000000000e-05	0.001810000000	8220	7884
uniform	200	0.10000000	1.000000000e-05	0.004090000000	8220	7884
uniform	200	0.20000000	-0.0002200000000	0.008440000000	8220	7884
uniform	200	0.30000000	-0.0007100000000	0.006390000000	8220	7884
uniform	200	0.50000000	-0.0001200000000	0.005830000000	8220	7884
uniform	200	0.70000000	1.000000000e-05	0.005400000000	8220	7884
uniform	200	0.80000000	0.0008600000000	0.01145000000	8220	7884
uniform	200	0.90000000	1.000000000e-05	0.006400000000	8220	7884
uniform	200	0.99000000	0.000000000	0.01000000000	8220	7884
uniform	200	0.99900000	0.000000000	0.001000000000	8220	7884
uniform	500	0.00100000	1.000000000e-05	0.001020000000	17307	23084
uniform	500	0.01000000	-1.000000000e-05	0.001700000000	17307	23084
uniform	500	0.10000000	9.000000000e-05	0.002000000000	17307	23084
uniform	500	0.20000000	-0.0001400000000	0.001480000000	17307	23084
uniform	500	0.30000000	-0.0001400000000	0.002210000000	17307	23084
uniform	500	0.50000000	0.0002500000000	0.001660000000	17307	23084
uniform	500	0.70000000	3.000000000e-05	0.001920000000	17307	23084
uniform	500	0.80000000	7.000000000e-05	0.0008300000000	17307	23084
uniform	500	0.90000000	2.000000000e-05	0.0006100000000	17307	23084
uniform	500	0.99000000	-2.000000000e-05	0.002040000000	17307	23084
uniform	500	0.99900000	0.000000000	0.001000000000	17307	23084
uniform	1000	0.00100000	0.000000000	0.0007100000000	30656	46508
uniform	1000	0.01000000	0.000000000	0.001150000000	30656	46508
uniform	1000	0.10000000	-0.0001200000000	0.0005500000000	30656	46508
uniform	1000	0.20000000	0.0001200000000	0.001370000000	30656	46508
uniform	1000	0.30000000	0.0001900000000	0.0009200000000	30656	46508
uniform	1000	0.50000000	1.000000000e-05	0.0001500000000	30656	46508
uniform	1000	0.70000000	0.0001400000000	0.001180000000	30656	46508
uniform	1000	0.80000000	0.0002300000000	0.001370000000	30656	46508
uniform	1000	0.90000000	9.000000000e-05	0.0009500000000	30656	46508
uniform	1000	0.99000000	-1.000000000e-05	0.001240000000	30656	46508
uniform	1000	0.99900000	0.000000000	0.001000000000	30656	46508
uniform	2000	0.00100000	0.000000000	0.0009300000000	54571	88556
uniform	2000	0.01000000	2.000000000e-05	0.0005800000000	54571	88556
uniform	2000	0.10000000	1.000000000e-05	0.001260000000	54571	88556
uniform	2000	0.20000000	-8.000000000e-05	0.0009500000000	54571	88556
uniform	2000	0.30000000	4.000000000e-05	0.0008700000000	54571	88556
uniform	2000	0.50000000	0.000000000	0.0003100000000	54571	88556
uniform	2000	0.70000000	0.000000000	0.0008100000000	54571	88556
uniform	2000	0.80000000	-5.000000000e-05	0.0005000000000	54571	88556
uniform	2000	0.90000000	-3.000000000e-05	0.0006900000000	54571	88556
uniform	2000	0.99000000	0.000000000	0.0009600000000	54571	88556
uniform	2000	0.99900000	2.000000000e-05	0.001000000000	54571	88556
gamma	2	0.00100000	0.0005400000000	0.9989900000	174	76
gamma	2	0.01000000	0.01720000000	0.9899900000	174	76
gamma	2	0.10000000	0.03588000000	0.8999900000	174	76
gamma	2	0.20000000	0.04527000000	0.7999900000	174	76
gamma	2	0.30000000	0.02480000000	0.7000000000	174	76
gamma	2	0.50000000	0.05118000000	0.5000000000	174	76
gamma	2	0.70000000	0.06699000000	0.3000000000	174	76
gamma	2	0.80000000	-0.01508000000	0.2000000000	174	76
gamma	2	0.90000000	0.003870000000	0.1000000000	174	76
gamma	2	0.99000000	0.0007100000000	0.01000000000	174	76
gamma	2	0.99900000	0.0002000000000	0.001000000000	174	76
gamma	5	0.00100000	0.0002000000000	0.9276800000	392	268
gamma	5	0.01000000	0.001260000000	0.9186800000	392	268
gamma	5	0.10000000	0.05085000000	0.8286800000	392	268
gamma	5	0.20000000	-0.01199000000	0.7667800000	392	268
gamma	5	0.30000000	-0.0004600000000	0.6905300000	392	268
gamma	5	0.50000000	0.04875000000	0.4988100000	392	268
gamma	5	0.70000000	0.01777000000	0.3000000000	392	268
gamma	5	0.80000000	-0.005670000000	0.2000000000	392	268
gamma	5	0.90000000	0.004960000000	0.1000000000	392	268
gamma	5	0.99000000	0.0005900000000	0.01000000000	392	268
gamma	5	0.99900000	9.000000000e-05	0.001000000000	392	268
gamma	10	0.00100000	0.0001300000000	0.6745700000	619	476
gamma	10	0.01000000	0.001450000000	0.6655700000	619	476
gamma	10	0.10000000	0.004850000000	0.6232400000	619	476
gamma	10	0.20000000	0.001040000000	0.5738400000	619	476
gamma	10	0.30000000	0.0001000000000	0.5255000000	619	476
gamma	10	0.50000000	0.01591000000	0.4662200000	619	476
gamma	10	0.70000000	-0.003880000000	0.2999800000	619	476
gamma	10	0.80000000	0.0001800000000	0.2000000000	619	476
gamma	10	0.90000000	-0.001600000000	0.1000000000	619	476
gamma	10	0.99000000	-1.000000000e-05	0.01000000000	619	476
gamma	10	0.99900000	4.000000000e-05	0.001000000000	619	476
gamma	20	0.00100000	0.000000000	0.2092000000	1155	892
gamma	20	0.01000000	-8.000000000e-05	0.2146200000	1155	892
gamma	20	0.10000000	0.002610000000	0.1569700000	1155	892
gamma	20	0.20000000	-0.002420000000	0.1167900000	1155	892
gamma	20	0.30000000	0.01558000000	0.06331000000	1155	892
gamma	20	0.50000000	0.0002700000000	0.01330000000	1155	892
gamma	20	0.70000000	-0.007810000000	0.02343000000	1155	892
gamma	20	0.80000000	-0.0003700000000	0.02732000000	1155	892
gamma	20	0.90000000	0.003330000000	0.09016000000	1155	892
gamma	20	0.99000000	-4.000000000e-05	0.01000000000	1155	892
gamma	20	0.99900000	0.000000000	0.001000000000	1155	892
gamma	50	0.00100000	-1.000000000e-05	-0.001000000000	2481	2348
gamma	50	0.01000000	-8.000000000e-05	-0.01000000000	2481	2348
gamma	50	0.10000000	0.001190000000	0.03616000000	2481	2348
gamma	50	0.20000000	-0.0002400000000	0.007700000000	2481	2348
gamma	50	0.30000000	-9.000000000e-05	0.01660000000	2481	2348
gamma	50	0.50000000	0.0001800000000	0.01537000000	2481	2348
gamma	50	0.70000000	0.0001300000000	0.006340000000	2481	2348
gamma	50	0.80000000	-0.0005800000000	0.005780000000	2481	2348
gamma	50	0.90000000	-0.0005200000000	0.008740000000	2481	2348
gamma	50	0.99000000	2.000000000e-05	0.01000000000	2481	2348
gamma	50	0.99900000	-3.000000000e-05	0.001000000000	2481	2348
gamma	100	0.00100000	1.000000000e-05	-0.001000000000	4463	4172
gamma	100	0.01000000	-0.0001200000000	-0.01000000000	4463	4172
gamma	100	0.10000000	-0.0002600000000	0.003600000000	4463	4172
gamma	100	0.20000000	0.001130000000	0.02486000000	4463	4172
gamma	100	0.30000000	0.001290000000	0.004520000000	4463	4172
gamma	100	0.50000000	0.0001100000000	0.007440000000	4463	4172
gamma	100	0.70000000	-0.0003400000000	0.01209000000	4463	4172
gamma	100	0.80000000	5.000000000e-05	0.01697000000	4463	4172
gamma	100	0.90000000	-0.0002500000000	0.007170000000	4463	4172
gamma	100	0.99000000	0.000000000	0.01000000000	4463	4172
gamma	100	0.99900000	0.000000000	0.001000000000	4463	4172
gamma	200	0.00100000	1.000000000e-05	-0.001000000000	8060	9420
gamma	200	0.01000000	0.000000000	-0.01000000000	8060	9420
gamma	200	0.10000000	-5.000000000e-05	0.001160000000	8060	9420
gamma	200	0.20000000	9.000000000e-05	0.002460000000	8060	9420
gamma	200	0.30000000	0.001070000000	0.001870000000	8060	9420
gamma	200	0.50000000	-1.000000000e-05	0.003510000000	8060	9420
gamma	200	0.70000000	-0.001110000000	0.001430000000	8060	9420
gamma	200	0.80000000	-3.000000000e-05	0.006420000000	8060	9420
gamma	200	0.90000000	-5.000000000e-05	0.003120000000	8060	9420
gamma	200	0.99000000	-3.000000000e-05	0.0004900000000	8060	9420
gamma	200	0.99900000	1.000000000e-05	0.001000000000	8060	9420
gamma	500	0.00100000	1.000000000e-05	-0.001000000000	17165	23692
gamma	500	0.01000000	-1.000000000e-05	-0.01000000000	17165	23692
gamma	500	0.10000000	-4.000000000e-05	0.0005700000000	17165	23692
gamma	500	0.20000000	-0.0001300000000	0.001430000000	17165	23692
gamma	500	0.30000000	6.000000000e-05	0.002140000000	17165	23692
gamma	500	0.50000000	0.0001900000000	0.001600000000	17165	23692
gamma	500	0.70000000	-3.000000000e-05	0.001940000000	17165	23692
gamma	500	0.80000000	4.000000000e-05	0.001780000000	17165	23692
gamma	500	0.90000000	5.000000000e-05	0.0009200000000	17165	23692
gamma	500	0.99000000	0.000000000	0.001420000000	17165	23692
gamma	500	0.99900000	0.000000000	0.001000000000	17165	23692
gamma	1000	0.00100000	0.000000000	-0.001000000000	30991	43820
gamma	1000	0.01000000	-1.000000000e-05	-0.01000000000	30991	43820
gamma	1000	0.10000000	-0.0001500000000	0.001230000000	30991	43820
gamma	1000	0.20000000	-2.000000000e-05	0.0006400000000	30991	43820
gamma	1000	0.30000000	0.0002800000000	0.0009400000000	30991	43820
gamma	1000	0.50000000	0.0001500000000	0.001000000000	30991	43820
gamma	1000	0.70000000	3.000000000e-05	0.001170000000	30991	43820
gamma	1000	0.80000000	0.000000000	0.001140000000	30991	43820
gamma	1000	0.90000000	0.000000000	0.0009600000000	30991	43820
gamma	1000	0.99000000	0.000000000	0.0002600000000	30991	43820
gamma	1000	0.99900000	0.000000000	0.0008200000000	30991	43820
gamma	2000	0.00100000	0.000000000	-0.001000000000	54686	90524
gamma	2000	0.01000000	0.000000000	-0.01000000000	54686	90524
gamma	2000	0.10000000	-1.000000000e-05	0.0005300000000	54686	90524
gamma	2000	0.20000000	2.000000000e-05	0.001100000000	54686	90524
gamma	2000	0.30000000	0.000000000	0.0009300000000	54686	90524
gamma	2000	0.50000000	-3.000000000e-05	0.001000000000	54686	90524
gamma	2000	0.70000000	-6.000000000e-05	0.0006400000000	54686	90524
gamma	2000	0.80000000	-1.000000000e-05	0.0006800000000	54686	90524
gamma	2000	0.90000000	0.000000000	0.0007200000000	54686	90524
gamma	2000	0.99000000	0.000000000	0.0009700000000	54686	90524
gamma	2000	0.99900000	0.000000000	0.0009800000000	54686	90524
uniform	2	0.00100000	4.000000000e-05	0.4976500000	174	108
uniform	2	0.01000000	0.0002300000000	0.4886500000	174	108
uniform	2	0.10000000	-0.01032000000	0.3986500000	174	108
uniform	2	0.20000000	0.04958000000	0.2986500000	174	108
uniform	2	0.30000000	-0.006640000000	0.1986500000	174	108
uniform	2	0.50000000	0.07231000000	0.2475000000	174	108
uniform	2	0.70000000	-0.02746000000	0.04750000000	174	108
uniform	2	0.80000000	-0.05937000000	0.2000000000	174	108
uniform	2	0.90000000	0.02682000000	0.1000000000	174	108
uniform	2	0.99000000	-0.003160000000	0.01000000000	174	108
uniform	2	0.99900000	-0.0005300000000	0.001000000000	174	108
uniform	5	0.00100000	0.0001600000000	0.1247300000	362	268
uniform	5	0.01000000	0.003930000000	0.1157300000	362	268
uniform	5	0.10000000	-0.007060000000	0.02573000000	362	268
uniform	5	0.20000000	-0.005530000000	0.05234000000	362	268
uniform	5	0.30000000	-0.02439000000	0.07902000000	362	268
uniform	5	0.50000000	-0.001250000000	0.003640000000	362	268
uniform	5	0.70000000	0.002800000000	0.05083000000	362	268
uniform	5	0.80000000	0.008960000000	0.07652000000	362	268
uniform	5	0.90000000	0.001550000000	0.1000000000	362	268
uniform	5	0.99000000	0.0008000000000	0.01000000000	362	268
uniform	5	0.99900000	3.000000000e-05	0.001000000000	362	268
uniform	10	0.00100000	-3.000000000e-05	0.1232900000	642	508
uniform	10	0.01000000	-5.000000000e-05	0.1142900000	642	508
uniform	10	0.10000000	-0.002750000000	0.08516000000	642	508
uniform	10	0.20000000	0.001240000000	0.04793000000	642	508
uniform	10	0.30000000	8.000000000e-05	0.07387000000	642	508
uniform	10	0.50000000	-0.001970000000	0.06214000000	642	508
uniform	10	0.70000000	0.006860000000	0.05076000000	642	508
uniform	10	0.80000000	0.0005600000000	0.01403000000	642	508
uniform	10	0.90000000	0.009120000000	0.1000000000	642	508
uniform	10	0.99000000	0.0001200000000	0.01000000000	642	508
uniform	10	0.99900000	6.000000000e-05	0.001000000000	642	508
uniform	20	0.00100000	-4.000000000e-05	0.03069000000	1147	796
uniform	20	0.01000000	0.0004200000000	0.02169000000	1147	796
uniform	20	0.10000000	-0.0001100000000	0.02488000000	1147	796
uniform	20	0.20000000	-0.0002700000000	0.01839000000	1147	796
uniform	20	0.30000000	0.0001600000000	0.04404000000	1147	796
uniform	20	0.50000000	-0.01013000000	0.03049000000	1147	796
uniform	20	0.70000000	8.000000000e-05	0.01724000000	1147	796
uniform	20	0.80000000	-0.006050000000	0.01133000000	1147	796
uniform	20	0.90000000	-0.0005400000000	0.007090000000	1147	796
uniform	20	0.99000000	2.000000000e-05	0.01000000000	1147	796
uniform	20	0.99900000	0.000000000	0.001000000000	1147	796
uniform	50	0.00100000	1.000000000e-05	0.01446000000	2361	2188
uniform	50	0.01000000	1.000000000e-05	0.005460000000	2361	2188
uniform	50	0.10000000	-0.0005000000000	0.009580000000	2361	2188
uniform	50	0.20000000	0.000000000	0.003600000000	2361	2188
uniform	50	0.30000000	-0.0006700000000	0.01356000000	2361	2188
uniform	50	0.50000000	0.0007800000000	0.0009900000000	2361	2188
uniform	50	0.70000000	0.001170000000	0.004060000000	2361	2188
uniform	50	0.80000000	-0.0002700000000	0.01354000000	2361	2188
uniform	50	0.90000000	3.000000000e-05	0.006410000000	2361	2188
uniform	50	0.99000000	-5.000000000e-05	0.01000000000	2361	2188
uniform	50	0.99900000	0.000000000	0.001000000000	2361	2188
uniform	100	0.00100000	-2.000000000e-05	0.006590000000	4600	4524
uniform	100	0.01000000	1.000000000e-05	0.005440000000	4600	4524
uniform	100	0.10000000	-4.000000000e-05	0.01050000000	4600	4524
uniform	100	0.20000000	0.0001500000000	0.004100000000	4600	4524
uniform	100	0.30000000	0.0007800000000	0.005390000000	4600	4524
uniform	100	0.50000000	0.003410000000	0.001510000000	4600	4524
uniform	100	0.70000000	2.000000000e-05	0.002430000000	4600	4524
uniform	100	0.80000000	0.0002800000000	0.005360000000	4600	4524
uniform	100	0.90000000	-0.0001400000000	0.006840000000	4600	4524
uniform	100	0.99000000	0.000000000	0.002370000000	4600	4524
uniform	100	0.99900000	0.000000000	0.001000000000	4600	4524
uniform	200	0.00100000	0.000000000	0.003130000000	8066	7708
uniform	200	0.01000000	0.000000000	0.001480000000	8066	7708
uniform	200	0.10000000	-0.0003400000000	0.002990000000	8066	7708
uniform	200	0.20000000	0.0005700000000	0.01223000000	8066	7708
uniform	200	0.30000000	-4.000000000e-05	0.005540000000	8066	7708
uniform	200	0.50000000	0.0006000000000	0.002490000000	8066	7708
uniform	200	0.70000000	-1.000000000e-05	0.003530000000	8066	7708
uniform	200	0.80000000	0.0001500000000	0.002460000000	8066	7708
uniform	200	0.90000000	-6.000000000e-05	0.003480000000	8066	7708
uniform	200	0.99000000	2.000000000e-05	0.006120000000	8066	7708
uniform	200	0.99900000	0.000000000	0.001000000000	8066	7708
uniform	500	0.00100000	0.000000000	0.001010000000	17299	23100
uniform	500	0.01000000	3.000000000e-05	0.002100000000	17299	23100
uniform	500	0.10000000	-2.000000000e-05	0.001860000000	17299	23100
uniform	500	0.20000000	4.000000000e-05	0.001740000000	17299	23100
uniform	500	0.30000000	4.000000000e-05	0.001220000000	17299	23100
uniform	500	0.50000000	3.000000000e-05	0.0006900000000	17299	23100
uniform	500	0.70000000	-1.000000000e-05	0.001480000000	17299	23100
uniform	500	0.80000000	0.0002700000000	0.001800000000	17299	23100
uniform	500	0.90000000	4.000000000e-05	0.0005500000000	17299	23100
uniform	500	0.99000000	0.000000000	0.002160000000	17299	23100
uniform	500	0.99900000	2.000000000e-05	0.001000000000	17299	23100
uniform	1000	0.00100000	0.000000000	0.0001500000000	30866	47116
uniform	1000	0.01000000	4.000000000e-05	0.0002800000000	30866	47116
uniform	1000	0.10000000	8.000000000e-05	0.0007600000000	30866	47116
uniform	1000	0.20000000	0.0001100000000	0.0009200000000	30866	47116
uniform	1000	0.30000000	0.000000000	0.0007000000000	30866	47116
uniform	1000	0.50000000	-0.0001000000000	0.0007700000000	30866	47116
uniform	1000	0.70000000	3.000000000e-05	0.001460000000	30866	47116
uniform	1000	0.80000000	-0.0001000000000	0.0006900000000	30866	47116
uniform	1000	0.90000000	-1.000000000e-05	0.0008300000000	30866	47116
uniform	1000	0.99000000	0.000000000	0.001620000000	30866	47116
uniform	1000	0.99900000	0.000000000	0.001000000000	30866	47116
uniform	2000	0.00100000	1.000000000e-05	0.0002700000000	54936	90492
uniform	2000	0.01000000	0.000000000	0.0005200000000	54936	90492
uniform	2000	0.10000000	-4.000000000e-05	0.0009000000000	54936	90492
uniform	2000	0.20000000	-8.000000000e-05	0.0009200000000	54936	90492
uniform	2000	0.30000000	1.000000000e-05	0.001250000000	54936	90492
uniform	2000	0.50000000	-9.000000000e-05	0.0003400000000	54936	90492
uniform	2000	0.70000000	-0.0001100000000	0.001110000000	54936	90492
uniform	2000	0.80000000	2.000000000e-05	0.0009200000000	54936	90492
uniform	2000	0.90000000	-1.000000000e-05	0.0006400000000	54936	90492
uniform	2000	0.99000000	0.000000000	0.001340000000	54936	90492
uniform	2000	0.99900000	0.000000000	0.001000000000	54936	90492
